(set(['1']),_set(['1.25'])) (set(['1.25']),_set(['1'])) (set(['1']),_set(['1.10000002384'])) (set(['2']),_set(['1'])) (set(['1']),_set(['0.899999976158'])) (set(['1']),_set(['2'])) (set(['1']),_set(['1.5'])) (set(['3']),_set(['4'])) (set(['3']),_set(['2'])) (set(['1']),_set(['0.800000011921'])) 
2018-2-20 0 3 0 3 0 3 1 2 0 2 1 1 0 1 0 1 0 1 1 0 
2018-2-21 4 7 1 6 0 6 0 6 3 3 1 2 1 1 0 1 0 1 0 1 
2018-2-22 2 11 5 6 3 3 1 2 2 0 0 0 0 0 0 0 0 0 0 0 
2018-2-23 2 16 2 14 3 11 1 10 4 6 2 4 1 3 0 3 0 3 0 3 
2018-2-24 0 9 1 8 1 7 0 7 3 4 1 3 1 2 0 2 2 0 0 0 
2018-2-25 1 8 0 8 2 6 0 6 2 4 2 2 2 0 0 0 0 0 0 0 
2018-2-26 3 11 1 10 1 9 2 7 2 5 1 4 3 1 0 1 0 1 1 0 
2018-2-27 5 22 4 18 3 15 2 13 2 11 2 9 5 4 0 4 1 3 2 1 
2018-2-28 6 10 2 8 1 7 3 4 1 3 1 2 0 2 0 2 0 2 0 2 
2018-3-1 2 16 2 14 0 14 3 11 2 9 3 6 1 5 1 4 0 4 4 0 
2018-3-2 4 20 1 19 5 14 2 12 3 9 4 5 3 2 0 2 1 1 0 1 
2018-3-3 1 8 4 4 0 4 1 3 1 2 1 1 0 1 0 1 0 1 1 0 
2018-3-4 1 8 1 7 0 7 1 6 2 4 2 2 0 2 2 0 0 0 0 0 
2018-3-5 4 19 1 18 3 15 4 11 2 9 2 7 3 4 1 3 0 3 2 1 
2018-3-6 1 18 5 13 0 13 3 10 2 8 4 4 3 1 0 1 0 1 1 0 
2018-3-7 3 22 1 21 4 17 2 15 4 11 5 6 1 5 1 4 0 4 2 2 
2018-3-8 3 12 1 11 2 9 4 5 1 4 0 4 1 3 0 3 0 3 1 2 
2018-3-9 5 12 0 12 2 10 1 9 2 7 3 4 2 2 1 1 0 1 0 1 
2018-3-10 2 8 4 4 1 3 0 3 1 2 1 1 1 0 0 0 0 0 0 0 
2018-3-11 3 13 1 12 1 11 4 7 2 5 2 3 1 2 1 1 0 1 1 0 
2018-3-12 4 17 2 15 4 11 0 11 3 8 1 7 2 5 1 4 0 4 4 0 
2018-3-13 5 12 1 11 1 10 0 10 2 8 0 8 0 8 0 8 2 6 4 2 
2018-3-14 4 17 1 16 3 13 4 9 0 9 1 8 3 5 0 5 0 5 3 2 
2018-3-15 2 30 5 25 6 19 3 16 4 12 4 8 3 5 0 5 0 5 2 3 
2018-3-16 5 9 3 6 1 5 0 5 3 2 1 1 0 1 0 1 0 1 0 1 
2018-3-17 3 11 2 9 2 7 1 6 2 4 3 1 1 0 0 0 0 0 0 0 
2018-3-18 1 11 3 8 2 6 0 6 2 4 0 4 2 2 2 0 0 0 0 0 
2018-3-19 7 19 4 15 1 14 2 12 4 8 1 7 1 6 1 5 0 5 4 1 
2018-3-20 6 26 2 24 7 17 6 11 4 7 2 5 2 3 0 3 1 2 0 2 
2018-3-21 4 20 5 15 2 13 1 12 3 9 3 6 2 4 0 4 0 4 2 2 
2018-3-22 2 27 2 25 8 17 4 13 4 9 2 7 3 4 0 4 0 4 2 2 
2018-3-23 3 17 2 15 3 12 2 10 1 9 2 7 1 6 1 5 0 5 2 3 
2018-3-24 4 10 0 10 4 6 2 4 0 4 1 3 1 2 1 1 0 1 0 1 
2018-3-25 3 10 3 7 0 7 1 6 1 5 1 4 1 3 0 3 0 3 1 2 
2018-3-26 6 17 0 17 3 14 4 10 0 10 6 4 2 2 0 2 0 2 2 0 
2018-3-27 6 19 3 16 4 12 4 8 3 5 3 2 0 2 0 2 0 2 1 1 
2018-3-28 4 26 3 23 5 18 2 16 8 8 4 4 1 3 0 3 1 2 2 0 
2018-3-29 1 23 3 20 2 18 4 14 3 11 3 8 3 5 1 4 2 2 2 0 
2018-3-30 4 13 2 11 2 9 1 8 4 4 1 3 1 2 0 2 1 1 0 1 
2018-3-31 2 16 2 14 1 13 2 11 4 7 2 5 0 5 1 4 0 4 3 1 
2018-4-1 2 5 1 4 0 4 0 4 1 3 2 1 0 1 0 1 0 1 0 1 
2018-4-2 3 6 2 4 3 1 0 1 0 1 0 1 1 0 0 0 0 0 0 0 
2018-4-3 2 28 2 26 2 24 3 21 3 18 7 11 2 9 0 9 0 9 7 2 
2018-4-4 4 29 2 27 9 18 2 16 8 8 1 7 1 6 0 6 1 5 1 4 
2018-4-5 3 20 3 17 4 13 2 11 4 7 1 6 2 4 1 3 1 2 0 2 
2018-4-6 0 8 6 2 0 2 0 2 0 2 1 1 0 1 0 1 1 0 0 0 
2018-4-7 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
